reg;jour;P_f;P_h;P;pop_f;pop_h;cl_age90;pop
06;2020-12-02;0;0;0;531;474;89;1005
06;2020-12-02;0;0;0;88;93;90;181
06;2020-12-02;25;15;40;146262;133209;0;279471
07;2020-12-02;0;0;0;485;549;09;1034
07;2020-12-02;0;0;0;403;432;19;835
07;2020-12-02;0;0;0;764;841;29;1605
07;2020-12-02;0;0;0;824;928;39;1752
07;2020-12-02;0;0;0;788;1020;49;1808
07;2020-12-02;0;0;0;678;870;59;1548
07;2020-12-02;0;0;0;360;382;69;742
07;2020-12-02;0;0;0;231;190;79;421
07;2020-12-02;0;0;0;114;67;89;181
07;2020-12-02;0;0;0;24;11;90;35
07;2020-12-02;0;0;0;4671;5290;0;9961
08;2020-12-02;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-02;2;0;2;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-02;3;0;3;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-02;5;1;6;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-02;2;1;3;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-02;0;0;0;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-02;1;0;1;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-02;1;0;1;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-02;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-02;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-02;14;2;16;18551.3174743414;16782.6825256586;0;35334
11;2020-12-02;39;43;83;783071;811785;09;1594856
11;2020-12-02;112;109;230;761456;784653;19;1546109
11;2020-12-02;177;136;315;850145;801772;29;1651917
11;2020-12-02;194;171;367;914360;843488;39;1757848
11;2020-12-02;164;142;310;845609;826202;49;1671811
11;2020-12-02;166;121;288;793566;745070;59;1538636
11;2020-12-02;77;88;169;628649;549192;69;1177841
11;2020-12-02;44;52;96;434606;358356;79;792962
11;2020-12-02;40;32;72;261425;162933;89;424358
11;2020-12-02;32;15;47;89253;32619;90;121872
11;2020-12-02;1045;909;1979;6362140;5916070;0;12278210
24;2020-12-02;4;6;10;139720;144686;09;284406
24;2020-12-02;21;28;49;152979;161185;19;314164
24;2020-12-02;21;25;46;122237;126536;29;248773
24;2020-12-02;27;18;45;150359;142009;39;292368
24;2020-12-02;42;22;64;161829;158758;49;320587
24;2020-12-02;28;26;54;172552;168011;59;340563
24;2020-12-02;23;23;46;172509;158177;69;330686
24;2020-12-02;15;11;26;129428;110593;79;240021
24;2020-12-02;41;11;52;87342;56882;89;144224
24;2020-12-02;18;10;28;31210;12071;90;43281
24;2020-12-02;240;180;420;1320165;1238908;0;2559073
27;2020-12-02;8;8;18;143373;149679;09;293052
27;2020-12-02;49;51;100;160962;173003;19;333965
27;2020-12-02;63;41;104;133746;142254;29;276000
27;2020-12-02;54;30;84;160004;155407;39;315411
27;2020-12-02;57;41;98;172333;169564;49;341897
27;2020-12-02;54;44;98;189979;183788;59;373767
27;2020-12-02;33;38;71;192591;178206;69;370797
27;2020-12-02;37;39;77;146876;127546;79;274422
27;2020-12-02;60;26;86;96896;61575;89;158471
27;2020-12-02;55;13;68;33148;12109;90;45257
27;2020-12-02;470;331;804;1429908;1353131;0;2783039
28;2020-12-02;4;4;8;180735;186856;09;367591
28;2020-12-02;41;15;58;200125;213621;19;413746
28;2020-12-02;43;24;67;168922;173007;29;341929
28;2020-12-02;35;20;55;196628;188487;39;385115
28;2020-12-02;24;24;48;205396;201699;49;407095
28;2020-12-02;26;15;41;222002;213866;59;435868
28;2020-12-02;19;19;38;224688;203758;69;428446
28;2020-12-02;19;13;32;163192;135543;79;298735
28;2020-12-02;25;18;43;109691;65377;89;175068
28;2020-12-02;28;4;32;37222;12685;90;49907
28;2020-12-02;264;156;422;1708601;1594899;0;3303500
32;2020-12-02;22;16;38;358062;373689;09;731751
32;2020-12-02;69;68;137;387045;406742;19;793787
32;2020-12-02;80;69;149;342304;348587;29;690891
32;2020-12-02;95;61;156;382485;369972;39;752457
32;2020-12-02;73;73;146;382510;376716;49;759226
32;2020-12-02;62;60;122;386937;376527;59;763464
32;2020-12-02;44;41;85;371211;330938;69;702149
32;2020-12-02;35;35;70;250542;201459;79;452001
32;2020-12-02;53;38;91;163399;89786;89;253185
32;2020-12-02;62;12;74;48384;15367;90;63751
32;2020-12-02;595;473;1068;3072879;2889783;0;5962662
44;2020-12-02;16;17;34;291525;306839;09;598364
44;2020-12-02;63;65;128;320255;339504;19;659759
44;2020-12-02;95;87;182;302020;314428;29;616448
44;2020-12-02;91;74;166;342222;333292;39;675514
44;2020-12-02;89;77;167;349727;344491;49;694218
44;2020-12-02;84;82;166;381371;373239;59;754610
44;2020-12-02;53;60;114;367165;335850;69;703015
44;2020-12-02;56;43;100;250387;215436;79;465823
44;2020-12-02;75;30;105;170825;105192;89;276017
44;2020-12-02;59;18;78;51248;16731;90;67979
44;2020-12-02;681;553;1240;2826745;2685002;0;5511747
52;2020-12-02;4;5;10;213594;223900;09;437494
52;2020-12-02;31;24;56;240818;255197;19;496015
52;2020-12-02;37;28;65;197010;200630;29;397640
52;2020-12-02;32;14;46;231204;224885;39;456089
52;2020-12-02;35;33;68;243874;243418;49;487292
52;2020-12-02;29;28;57;244100;239116;59;483216
52;2020-12-02;18;24;42;241796;221345;69;463141
52;2020-12-02;15;11;26;177805;149903;79;327708
52;2020-12-02;36;10;46;119561;75822;89;195383
52;2020-12-02;28;9;37;42559;15260;90;57819
52;2020-12-02;265;186;453;1952321;1849476;0;3801797
53;2020-12-02;3;1;4;173813;182358;09;356171
53;2020-12-02;12;7;19;202720;214740;19;417460
53;2020-12-02;20;13;34;163116;173196;29;336312
53;2020-12-02;18;13;31;190526;187674;39;378200
53;2020-12-02;14;14;28;212098;212015;49;424113
53;2020-12-02;22;10;32;223699;219176;59;442875
53;2020-12-02;6;2;8;227435;209274;69;436709
53;2020-12-02;11;4;15;169992;140910;79;310902
53;2020-12-02;18;10;28;118117;69883;89;188000
53;2020-12-02;16;3;19;37370;12267;90;49637
53;2020-12-02;140;77;218;1718886;1621493;0;3340379
75;2020-12-02;16;16;33;293104;305291;09;598395
75;2020-12-02;50;46;100;337141;357785;19;694926
75;2020-12-02;67;42;109;295024;300618;29;595642
75;2020-12-02;60;60;120;347871;331233;39;679104
75;2020-12-02;68;40;108;384742;372771;49;757513
75;2020-12-02;61;59;120;413361;390880;59;804241
75;2020-12-02;35;39;74;425623;384060;69;809683
75;2020-12-02;20;21;41;325086;276298;79;601384
75;2020-12-02;61;37;98;213986;139308;89;353294
75;2020-12-02;79;17;96;77600;28200;90;105800
75;2020-12-02;517;377;899;3113538;2886444;0;5999982
76;2020-12-02;5;9;14;305956;318589;09;624545
76;2020-12-02;37;54;94;338942;356969;19;695911
76;2020-12-02;63;35;99;316210;319570;29;635780
76;2020-12-02;48;42;90;356758;337587;39;694345
76;2020-12-02;66;47;113;376541;363812;49;740353
76;2020-12-02;61;52;113;402608;383750;59;786358
76;2020-12-02;30;39;69;394889;358997;69;753886
76;2020-12-02;25;26;51;308664;263806;79;572470
76;2020-12-02;41;25;66;195838;129272;89;325110
76;2020-12-02;43;15;58;69372;26728;90;96100
76;2020-12-02;420;345;769;3065778;2859080;0;5924858
84;2020-12-02;40;44;85;459549;481088;09;940637
84;2020-12-02;130;133;264;487711;511905;19;999616
84;2020-12-02;146;120;266;443824;451094;29;894918
84;2020-12-02;155;105;260;512522;493262;39;1005784
84;2020-12-02;150;118;268;520248;515106;49;1035354
84;2020-12-02;127;116;243;529611;514848;59;1044459
84;2020-12-02;73;86;159;486720;439940;69;926660
84;2020-12-02;90;66;156;372151;315211;79;687362
84;2020-12-02;115;60;175;237198;150524;89;387722
84;2020-12-02;113;30;143;81185;28680;90;109865
84;2020-12-02;1139;878;2019;4130719;3901658;0;8032377
93;2020-12-02;20;16;36;268834;283093;09;551927
93;2020-12-02;52;69;121;280751;296087;19;576838
93;2020-12-02;89;61;150;254404;255552;29;509956
93;2020-12-02;82;59;141;310704;288398;39;599102
93;2020-12-02;66;53;120;325559;305827;49;631386
93;2020-12-02;82;62;144;353104;325389;59;678493
93;2020-12-02;47;57;104;336327;296459;69;632786
93;2020-12-02;49;41;90;279820;229699;79;509519
93;2020-12-02;76;30;106;171274;113716;89;284990
93;2020-12-02;63;12;75;58896;21758;90;80654
93;2020-12-02;626;460;1087;2639673;2415978;0;5055651
94;2020-12-02;0;0;0;16311;17433;09;33744
94;2020-12-02;0;2;2;16679;18132;19;34811
94;2020-12-02;2;1;3;16782;16579;29;33361
94;2020-12-02;1;1;2;23044;20580;39;43624
94;2020-12-02;1;0;1;23065;22140;49;45205
94;2020-12-02;1;1;2;24549;23421;59;47970
94;2020-12-02;0;1;1;23212;21883;69;45095
94;2020-12-02;0;2;2;19544;17141;79;36685
94;2020-12-02;0;0;0;11227;8178;89;19405
94;2020-12-02;0;1;1;3332;1447;90;4779
94;2020-12-02;5;9;14;177745;166934;0;344679
01;2020-12-03;0;0;0;19979;20155;09;40134
01;2020-12-03;0;0;0;24994;25489;19;50483
01;2020-12-03;0;0;0;17868;16690;29;34558
01;2020-12-03;0;0;0;22328;14821;39;37149
01;2020-12-03;1;1;2;28652;20276;49;48928
01;2020-12-03;0;1;1;33264;27260;59;60524
01;2020-12-03;0;0;0;27135;23978;69;51113
01;2020-12-03;0;0;0;18401;14661;79;33062
01;2020-12-03;0;0;0;9633;6375;89;16008
01;2020-12-03;0;0;0;3410;1510;90;4920
01;2020-12-03;1;2;3;205664;171215;0;376879
02;2020-12-03;0;0;0;16881;17110;09;33991
02;2020-12-03;0;1;1;21410;21604;19;43014
02;2020-12-03;1;0;1;16017;15479;29;31496
02;2020-12-03;0;0;0;19825;14455;39;34280
02;2020-12-03;0;1;1;24719;18248;49;42967
02;2020-12-03;0;1;1;34361;28310;59;62671
02;2020-12-03;1;0;1;28061;24495;69;52556
02;2020-12-03;0;1;1;18231;15278;79;33509
02;2020-12-03;0;0;0;11090;7677;89;18767
02;2020-12-03;1;0;1;3992;1506;90;5498
02;2020-12-03;3;4;7;194587;164162;0;358749
03;2020-12-03;1;1;2;31123;30920;09;62043
03;2020-12-03;6;4;10;29370;29268;19;58638
03;2020-12-03;4;7;11;21458;18963;29;40421
03;2020-12-03;5;3;8;21276;18326;39;39602
03;2020-12-03;3;2;5;18164;16593;49;34757
03;2020-12-03;3;3;6;13469;13557;59;27026
03;2020-12-03;0;3;3;8776;8670;69;17446
03;2020-12-03;0;0;0;3777;3591;79;7368
03;2020-12-03;0;0;0;1649;1072;89;2721
03;2020-12-03;0;0;0;485;184;90;669
03;2020-12-03;22;23;45;149547;141144;0;290691
04;2020-12-03;0;1;1;60314;61377;09;121691
04;2020-12-03;9;11;20;66065;68387;19;134452
04;2020-12-03;8;6;14;51059;47156;29;98215
04;2020-12-03;5;2;7;58788;45780;39;104568
04;2020-12-03;2;2;4;61408;52207;49;113615
04;2020-12-03;4;3;7;64838;60759;59;125597
04;2020-12-03;1;2;3;47008;42843;69;89851
04;2020-12-03;1;1;2;25509;21184;79;46693
04;2020-12-03;1;0;1;13168;7647;89;20815
04;2020-12-03;0;0;0;3209;1253;90;4462
04;2020-12-03;31;28;59;451366;408593;0;859959
05;2020-12-03;0;0;0;362.366008612902;341.338819562748;09;703.704828175651
05;2020-12-03;0;0;0;353.376145114279;370.349735405642;19;723.725880519921
05;2020-12-03;0;0;0;218.593559489256;256.539602589476;29;475.133162078732
05;2020-12-03;0;0;0;404.225408693299;360.321910454353;39;764.547319147651
05;2020-12-03;0;0;0;520.067953604221;497.108383964256;49;1017.17633756848
05;2020-12-03;1;0;1;468.146063921917;510.087601910415;59;978.233665832332
05;2020-12-03;0;0;0;340.368470050554;334.366842191253;69;674.735312241807
05;2020-12-03;0;0;0;212.598666888387;192.597753227106;79;405.196420115493
05;2020-12-03;0;0;0;148.727797095705;61.8681715431829;89;210.595968638888
05;2020-12-03;0;0;0;32.9601271090696;10.9909785719784;90;43.9511056810479
05;2020-12-03;1;0;1;3061.43020057959;2935.56979942041;0;5997
06;2020-12-03;0;0;0;42583;42380;09;84963
06;2020-12-03;3;1;4;33369;31925;19;65294
06;2020-12-03;3;3;6;21571;15080;29;36651
06;2020-12-03;4;5;9;21550;16147;39;37697
06;2020-12-03;5;2;7;14193;13939;49;28132
06;2020-12-03;0;0;0;7171;7597;59;14768
06;2020-12-03;0;0;0;3629;4117;69;7746
06;2020-12-03;0;0;0;1577;1457;79;3034
06;2020-12-03;0;0;0;531;474;89;1005
06;2020-12-03;0;0;0;88;93;90;181
06;2020-12-03;15;11;26;146262;133209;0;279471
07;2020-12-03;0;0;0;485;549;09;1034
07;2020-12-03;0;0;0;403;432;19;835
07;2020-12-03;0;0;0;764;841;29;1605
07;2020-12-03;0;0;0;824;928;39;1752
07;2020-12-03;0;1;1;788;1020;49;1808
07;2020-12-03;0;0;0;678;870;59;1548
07;2020-12-03;1;0;1;360;382;69;742
07;2020-12-03;0;0;0;231;190;79;421
07;2020-12-03;0;0;0;114;67;89;181
07;2020-12-03;0;0;0;24;11;90;35
07;2020-12-03;1;1;2;4671;5290;0;9961
08;2020-12-03;0;0;0;2715.22592983026;2997.75551488675;09;5712.98144471701
08;2020-12-03;1;1;2;2778.51901080978;3160.9156459093;19;5939.43465671908
08;2020-12-03;0;0;0;2080.8882988764;1718.16634315323;29;3799.05464202964
08;2020-12-03;2;0;2;2701.8582062647;1896.52641413317;39;4598.38462039786
08;2020-12-03;0;1;1;3151.45861023308;2460.52498233809;49;5611.98359257117
08;2020-12-03;0;0;0;2620.29868333099;2422.23566154656;59;5042.53434487755
08;2020-12-03;1;0;1;1621.44173420671;1438.58325779464;69;3060.02499200135
08;2020-12-03;0;0;0;626.575909335673;526.358467843651;79;1152.93437717932
08;2020-12-03;0;0;0;205.018522985054;140.993639349697;89;346.012162334751
08;2020-12-03;0;0;0;50.0325684687745;20.62259870351;90;70.6551671722846
08;2020-12-03;4;2;6;18551.3174743414;16782.6825256586;0;35334
11;2020-12-03;27;35;65;783071;811785;09;1594856
11;2020-12-03;100;139;241;761456;784653;19;1546109
11;2020-12-03;171;159;331;850145;801772;29;1651917
11;2020-12-03;190;155;347;914360;843488;39;1757848
11;2020-12-03;176;138;316;845609;826202;49;1671811
11;2020-12-03;143;142;287;793566;745070;59;1538636
11;2020-12-03;104;106;215;628649;549192;69;1177841
11;2020-12-03;42;57;99;434606;358356;79;792962
11;2020-12-03;53;35;88;261425;162933;89;424358
11;2020-12-03;25;18;43;89253;32619;90;121872
11;2020-12-03;1031;984;2032;6362140;5916070;0;12278210
24;2020-12-03;4;9;13;139720;144686;09;284406
24;2020-12-03;29;36;66;152979;161185;19;314164
24;2020-12-03;28;23;51;122237;126536;29;248773
24;2020-12-03;54;27;81;150359;142009;39;292368
24;2020-12-03;30;36;66;161829;158758;49;320587
24;2020-12-03;36;37;73;172552;168011;59;340563
24;2020-12-03;26;18;44;172509;158177;69;330686
24;2020-12-03;14;9;23;129428;110593;79;240021
24;2020-12-03;15;12;27;87342;56882;89;144224
24;2020-12-03;15;4;19;31210;12071;90;43281
24;2020-12-03;251;211;463;1320165;1238908;0;2559073
27;2020-12-03;13;12;25;143373;149679;09;293052
27;2020-12-03;35;44;79;160962;173003;19;333965
27;2020-12-03;75;38;113;133746;142254;29;276000
27;2020-12-03;57;49;106;160004;155407;39;315411
27;2020-12-03;56;54;110;172333;169564;49;341897
27;2020-12-03;84;51;135;189979;183788;59;373767
27;2020-12-03;40;33;73;192591;178206;69;370797
27;2020-12-03;24;24;48;146876;127546;79;274422
27;2020-12-03;38;18;56;96896;61575;89;158471
27;2020-12-03;59;18;77;33148;12109;90;45257
27;2020-12-03;481;341;822;1429908;1353131;0;2783039
28;2020-12-03;10;8;20;180735;186856;09;367591
28;2020-12-03;24;21;45;200125;213621;19;413746
28;2020-12-03;39;30;69;168922;173007;29;341929
28;2020-12-03;32;15;47;196628;188487;39;385115
28;2020-12-03;34;24;58;205396;201699;49;407095
28;2020-12-03;30;21;51;222002;213866;59;435868
28;2020-12-03;21;16;37;224688;203758;69;428446
28;2020-12-03;13;11;24;163192;135543;79;298735
28;2020-12-03;34;13;47;109691;65377;89;175068
28;2020-12-03;23;7;30;37222;12685;90;49907
28;2020-12-03;260;167;429;1708601;1594899;0;3303500
32;2020-12-03;29;16;45;358062;373689;09;731751
32;2020-12-03;79;66;145;387045;406742;19;793787
32;2020-12-03;114;82;196;342304;348587;29;690891
32;2020-12-03;91;58;149;382485;369972;39;752457
32;2020-12-03;119;79;198;382510;376716;49;759226
32;2020-12-03;95;58;153;386937;376527;59;763464
32;2020-12-03;38;46;84;371211;330938;69;702149
32;2020-12-03;42;35;77;250542;201459;79;452001
32;2020-12-03;72;22;94;163399;89786;89;253185
32;2020-12-03;62;9;71;48384;15367;90;63751
32;2020-12-03;741;471;1212;3072879;2889783;0;5962662
44;2020-12-03;25;33;58;291525;306839;09;598364
44;2020-12-03;78;61;140;320255;339504;19;659759
44;2020-12-03;112;78;193;302020;314428;29;616448
44;2020-12-03;102;73;176;342222;333292;39;675514
44;2020-12-03;131;80;213;349727;344491;49;694218
44;2020-12-03;112;88;201;381371;373239;59;754610
44;2020-12-03;76;47;123;367165;335850;69;703015
44;2020-12-03;42;63;105;250387;215436;79;465823
44;2020-12-03;94;44;139;170825;105192;89;276017
44;2020-12-03;91;14;105;51248;16731;90;67979
44;2020-12-03;863;581;1453;2826745;2685002;0;5511747
52;2020-12-03;5;4;9;213594;223900;09;437494
52;2020-12-03;19;19;40;240818;255197;19;496015
52;2020-12-03;42;24;67;197010;200630;29;397640
52;2020-12-03;42;25;67;231204;224885;39;456089
52;2020-12-03;31;22;53;243874;243418;49;487292
52;2020-12-03;30;34;64;244100;239116;59;483216
52;2020-12-03;20;14;34;241796;221345;69;463141
52;2020-12-03;11;17;28;177805;149903;79;327708
52;2020-12-03;33;12;45;119561;75822;89;195383
52;2020-12-03;36;14;50;42559;15260;90;57819
52;2020-12-03;269;185;457;1952321;1849476;0;3801797
53;2020-12-03;6;4;10;173813;182358;09;356171
53;2020-12-03;14;11;25;202720;214740;19;417460
53;2020-12-03;16;12;28;163116;173196;29;336312
53;2020-12-03;20;11;31;190526;187674;39;378200
53;2020-12-03;11;5;16;212098;212015;49;424113
53;2020-12-03;18;13;31;223699;219176;59;442875
53;2020-12-03;12;10;22;227435;209274;69;436709
53;2020-12-03;13;7;20;169992;140910;79;310902
53;2020-12-03;14;8;22;118117;69883;89;188000
53;2020-12-03;17;3;20;37370;12267;90;49637
53;2020-12-03;141;84;225;1718886;1621493;0;3340379
75;2020-12-03;7;22;31;293104;305291;09;598395
75;2020-12-03;29;41;70;337141;357785;19;694926
75;2020-12-03;72;51;123;295024;300618;29;595642
75;2020-12-03;70;41;111;347871;331233;39;679104
75;2020-12-03;63;42;105;384742;372771;49;757513
75;2020-12-03;71;52;123;413361;390880;59;804241
75;2020-12-03;42;34;76;425623;384060;69;809683
75;2020-12-03;28;28;56;325086;276298;79;601384
75;2020-12-03;57;31;88;213986;139308;89;353294
75;2020-12-03;53;17;70;77600;28200;90;105800
75;2020-12-03;493;359;854;3113538;2886444;0;5999982
76;2020-12-03;5;12;18;305956;318589;09;624545
76;2020-12-03;57;47;107;338942;356969;19;695911
76;2020-12-03;57;52;109;316210;319570;29;635780
76;2020-12-03;70;41;111;356758;337587;39;694345
76;2020-12-03;65;48;113;376541;363812;49;740353
76;2020-12-03;56;47;103;402608;383750;59;786358
76;2020-12-03;29;34;63;394889;358997;69;753886
76;2020-12-03;31;23;54;308664;263806;79;572470
76;2020-12-03;40;24;64;195838;129272;89;325110
76;2020-12-03;42;7;49;69372;26728;90;96100
76;2020-12-03;452;335;791;3065778;2859080;0;5924858
84;2020-12-03;29;30;59;459549;481088;09;940637
84;2020-12-03;108;135;245;487711;511905;19;999616
84;2020-12-03;158;118;276;443824;451094;29;894918
84;2020-12-03;172;108;280;512522;493262;39;1005784
84;2020-12-03;174;96;270;520248;515106;49;1035354
84;2020-12-03;168;127;295;529611;514848;59;1044459
84;2020-12-03;99;84;183;486720;439940;69;926660
84;2020-12-03;69;62;131;372151;315211;79;687362
84;2020-12-03;127;62;189;237198;150524;89;387722
84;2020-12-03;104;27;131;81185;28680;90;109865
84;2020-12-03;1208;849;2060;4130719;3901658;0;8032377
93;2020-12-03;11;17;28;268834;283093;09;551927
93;2020-12-03;70;71;142;280751;296087;19;576838
93;2020-12-03;67;64;131;254404;255552;29;509956
93;2020-12-03;95;65;160;310704;288398;39;599102
93;2020-12-03;76;62;139;325559;305827;49;631386
93;2020-12-03;72;70;142;353104;325389;59;678493
93;2020-12-03;47;58;105;336327;296459;69;632786
93;2020-12-03;29;32;61;279820;229699;79;509519
93;2020-12-03;41;31;72;171274;113716;89;284990
93;2020-12-03;30;8;38;58896;21758;90;80654
93;2020-12-03;538;478;1019;2639673;2415978;0;5055651
94;2020-12-03;0;0;0;16311;17433;09;33744
94;2020-12-03;0;3;3;16679;18132;19;34811
94;2020-12-03;0;2;2;16782;16579;29;33361
94;2020-12-03;0;0;0;23044;20580;39;43624
94;2020-12-03;1;1;2;23065;22140;49;45205
94;2020-12-03;2;2;4;24549;23421;59;47970
94;2020-12-03;0;1;1;23212;21883;69;45095
94;2020-12-03;0;1;1;19544;17141;79;36685
94;2020-12-03;1;0;1;11227;8178;89;19405
94;2020-12-03;3;1;4;3332;1447;90;4779
94;2020-12-03;7;11;18;177745;166934;0;344679
01;2020-12-04;0;0;0;19979;20155;09;40134
01;2020-12-04;0;0;0;24994;25489;19;50483
01;2020-12-04;0;0;0;17868;16690;29;34558
01;2020-12-04;1;0;1;22328;14821;39;37149
01;2020-12-04;1;0;1;28652;20276;49;48928
01;2020-12-04;0;0;0;33264;27260;59;60524
01;2020-12-04;1;0;1;27135;23978;69;51113
01;2020-12-04;0;0;0;18401;14661;79;33062
01;2020-12-04;0;0;0;9633;6375;89;16008
01;2020-12-04;0;0;0;3410;1510;90;4920
01;2020-12-04;3;0;3;205664;171215;0;376879
02;2020-12-04;0;0;0;16881;17110;09;33991
02;2020-12-04;1;0;1;21410;21604;19;43014
02;2020-12-04;1;1;2;16017;15479;29;31496
02;2020-12-04;3;0;3;19825;14455;39;34280
02;2020-12-04;1;1;2;24719;18248;49;42967
02;2020-12-04;1;1;2;34361;28310;59;62671
02;2020-12-04;0;0;0;28061;24495;69;52556
02;2020-12-04;1;0;1;18231;15278;79;33509
02;2020-12-04;1;0;1;11090;7677;89;18767
02;2020-12-04;0;0;0;3992;1506;90;5498
02;2020-12-04;9;3;12;194587;164162;0;358749
03;2020-12-04;0;0;0;31123;30920;09;62043
03;2020-12-04;11;4;15;29370;29268;19;58638
03;2020-12-04;6;6;13;21458;18963;29;40421
03;2020-12-04;6;7;13;21276;18326;39;39602
03;2020-12-04;4;3;7;18164;16593;49;34757
03;2020-12-04;1;1;2;13469;13557;59;27026
03;2020-12-04;2;2;4;8776;8670;69;17446
03;2020-12-04;1;0;1;3777;3591;79;7368
03;2020-12-04;0;0;0;1649;1072;89;2721
03;2020-12-04;0;0;0;485;184;90;669
03;2020-12-04;31;23;55;149547;141144;0;290691
04;2020-12-04;1;1;2;60314;61377;09;121691
04;2020-12-04;5;4;9;66065;68387;19;134452
04;2020-12-04;5;2;7;51059;47156;29;98215
04;2020-12-04;2;1;3;58788;45780;39;104568
04;2020-12-04;5;0;5;61408;52207;49;113615
04;2020-12-04;5;2;7;64838;60759;59;125597
04;2020-12-04;0;1;1;47008;42843;69;89851
04;2020-12-04;1;0;1;25509;21184;79;46693
04;2020-12-04;0;0;0;13168;7647;89;20815
04;2020-12-04;0;0;0;3209;1253;90;4462
04;2020-12-04;24;11;35;451366;408593;0;859959
